#DaVis 8.4.0 2D-vector 16 129 154 "position" "mm" "position" "mm" "velocity" "m/s"
-166.814	138.989	-0.00298781	-0.00269037
-164.61	138.989	-0.00298782	-0.00269037
-162.406	138.989	-0.00298782	-0.00269037
-160.202	138.989	-0.00298782	-0.00269037
-157.998	138.989	-0.00298782	-0.00269037
-155.794	138.989	-0.00298782	-0.00269037
-153.59	138.989	-0.00298782	-0.00269037
-151.386	138.989	-0.00298782	-0.00269037
-149.182	138.989	-0.00298782	-0.00269037
-146.978	138.989	-0.00298782	-0.00269037
-144.774	138.989	-0.00298782	-0.00269037
-142.57	138.989	-0.00298781	-0.00269037
-140.366	138.989	-0.00298782	-0.00269037
-138.162	138.989	-0.00298782	-0.00269037
-135.958	138.989	-0.00298782	-0.00269037
-133.754	138.989	-0.00279013	-0.00297861
-131.55	138.989	-0.00117051	-0.00284185
-129.346	138.989	-0.000454239	-0.00300767
-127.142	138.989	-0.000452453	-0.00376772
-124.938	138.989	-0.000765643	-0.00510183
-122.734	138.989	-0.00130558	-0.00615786
-120.53	138.989	-0.00164745	-0.00538063
-118.326	138.989	-0.00139943	-0.00230148
-116.122	138.989	-0.00191586	0.00160183
-113.918	138.989	-0.00358747	0.00242577
-111.714	138.989	-0.00648746	0.00370513
-109.51	138.989	-0.00647564	0.00289943
-107.306	138.989	-0.00723099	0.00110312
-105.102	138.989	-0.00817213	-0.000792409
-102.898	138.989	-0.00858406	-0.00168867
-100.694	138.989	-0.00776377	-0.001373
-98.4905	138.989	-0.00617328	0.00167591
-96.2865	138.989	-0.00415957	0.00173073
-94.0825	138.989	-0.0018017	3.85037e-005
-91.8786	138.989	0.00105054	-0.0025608
-89.6746	138.989	0.00386336	-0.00564194
-87.4706	138.989	0.00373429	-0.00554759
-85.2666	138.989	0.00350361	-0.00538436
-83.0626	138.989	0.00293993	-0.00497628
-80.8586	138.989	0.00194706	-0.00428558
-78.6546	138.989	-0.0014838	-0.00290177
-76.4507	138.989	-0.00750819	0.000146969
-74.2467	138.989	-0.010607	0.00024527
-72.0427	138.989	-0.00990944	0.000218684
-69.8387	138.989	-0.00954213	0.000197012
-67.6347	138.989	-0.00837662	3.38425e-006
-65.4307	138.989	-0.00308505	-0.000126859
-63.2268	138.989	0.00588807	0.00010378
-61.0228	138.989	0.00569081	7.03525e-006
-58.8188	138.989	0.00536689	-0.000128408
-56.6148	138.989	0.00494955	-0.000329399
-54.4108	138.989	0.00428588	-0.000644939
-52.2068	138.989	0.00352416	-0.000939395
-50.0029	138.989	0.00316909	-0.00213378
-47.7989	138.989	0.00260841	-0.00203465
-45.5949	138.989	0.00185156	-0.00212412
-43.3909	138.989	0.00380991	-0.00243071
-41.1869	138.989	0.00259431	-0.00246061
-38.9829	138.989	0.00124619	-0.00252898
-36.7789	138.989	-0.000879221	-0.00264992
-34.575	138.989	-0.00303624	-0.00281794
-32.371	138.989	-0.00519264	-0.00314704
-30.167	138.989	-0.00623611	-0.00320305
-27.963	138.989	-0.00704703	-0.00324733
-25.759	138.989	-0.00842244	-0.00333432
-23.555	138.989	-0.00916941	-0.00340236
-21.3511	138.989	-0.00938677	-0.00343626
-19.1471	138.989	-0.00920734	-0.0034301
-16.9431	138.989	-0.00877714	-0.00338671
-14.7391	138.989	-0.00820952	-0.00331596
-12.5351	138.989	-0.00763311	-0.00321267
-10.3311	138.989	-0.00709139	-0.00306895
-8.12716	138.989	-0.00662956	-0.00289516
-5.92317	138.989	-0.00626807	-0.00270206
-3.71919	138.989	-0.00599961	-0.00249564
-1.51521	138.989	-0.00580321	-0.00228206
0.688777	138.989	-0.00564998	-0.00207837
2.89276	138.989	-0.00551391	-0.00191162
5.09675	138.989	-0.00538911	-0.00180666
7.30073	138.989	-0.00527842	-0.00176666
9.50471	138.989	-0.00517787	-0.00179217
11.7087	138.989	-0.00508595	-0.00189166
13.9127	138.989	-0.00499296	-0.00207828
16.1167	138.989	-0.00490022	-0.00235282
18.3207	138.989	-0.00483596	-0.00269334
20.5246	138.989	-0.00481294	-0.00305908
22.7286	138.989	-0.00487509	-0.00340777
24.9326	138.989	-0.0050954	-0.00367804
27.1366	138.989	-0.0055858	-0.00377237
29.3406	138.989	-0.0064295	-0.00359934
31.5446	138.989	-0.00691353	-0.00345942
33.7485	138.989	-0.00752883	-0.00320953
35.9525	138.989	-0.00822659	-0.00215083
38.1565	138.989	-0.00902179	-0.00152184
40.3605	138.989	-0.009915	-0.000742677
42.5645	138.989	-0.0104141	-0.000267403
44.7685	138.989	-0.0109569	0.000281445
46.9724	138.989	-0.0020989	-0.00172951
49.1764	138.989	-0.000619106	-0.00152017
51.3804	138.989	0.000461981	-0.00147145
53.5844	138.989	0.00125676	-0.0011185
55.7884	138.989	0.00155521	4.95578e-005
57.9924	138.989	0.00212996	0.000293512
60.1963	138.989	0.00300136	0.00055212
62.4003	138.989	-0.000117568	1.09875e-005
64.6043	138.989	5.66266e-005	7.82027e-005
66.8083	138.989	-0.0015367	-0.000425643
69.0123	138.989	-0.00136269	-0.000371143
71.2163	138.989	-0.00173335	-0.000429507
73.4202	138.989	-0.00156568	2.58792e-005
75.6242	138.989	-0.000859169	-0.00094142
77.8282	138.989	-0.000466487	-0.00069599
80.0322	138.989	-3.39396e-005	-9.85748e-005
82.2362	138.989	0.000319945	-0.00477269
84.4402	138.989	0.00136493	-0.00778107
86.6442	138.989	0.00185707	-0.00825671
88.8481	138.989	0.00240156	-0.00857452
91.0521	138.989	0.000244257	-0.000413491
93.2561	138.989	-0.000647883	0.00579302
95.4601	138.989	-0.000630192	0.00694713
97.6641	138.989	-0.00139409	0.00753739
99.8681	138.989	-0.00211314	0.00640755
102.072	138.989	-0.00264224	0.00503557
104.276	138.989	-0.00322933	0.0029938
106.48	138.989	-0.0041023	-0.00370235
108.684	138.989	-0.00428646	-0.00480805
110.888	138.989	-0.00517544	-0.00701879
113.092	138.989	-0.00603814	-0.00819707
115.296	138.989	-0.00684424	-0.00977148
117.5	138.989	-0.00667108	-0.0101708
119.704	138.989	-0.00683742	-0.0113662
121.908	138.989	-0.00510207	-0.00872534
124.112	138.989	-0.00227334	-0.00435495
126.316	138.989	0.00021499	-0.00113915
128.52	138.989	-0.00176973	-0.00368802
130.724	138.989	-0.00489407	-0.008507
132.928	138.989	-0.00486192	-0.0063907
135.132	138.989	-0.003369	-0.00170491
137.336	138.989	-0.00234776	0.00349912
139.54	138.989	-0.00234776	0.00349912
141.744	138.989	-0.00234776	0.00349912
143.948	138.989	-0.00234776	0.00349912
146.152	138.989	-0.00234776	0.00349912
148.356	138.989	-0.00234776	0.00349912
150.56	138.989	-0.00234776	0.00349912
152.764	138.989	-0.00234776	0.00349912
154.968	138.989	-0.00234776	0.00349912
157.172	138.989	-0.00234776	0.00349912
159.376	138.989	-0.00234776	0.00349912
161.58	138.989	-0.00234776	0.00349912
163.784	138.989	-0.00234776	0.00349912
165.988	138.989	-0.00234776	0.00349912
168.192	138.989	-0.00234776	0.00349912
170.396	138.989	-0.00234776	0.00349912
-166.814	136.785	-0.00298782	-0.00269037
-164.61	136.785	-0.00298782	-0.00269037
-162.406	136.785	-0.00298782	-0.00269037
-160.202	136.785	-0.00298782	-0.00269037
-157.998	136.785	-0.00298782	-0.00269037
-155.794	136.785	-0.00298782	-0.00269037
-153.59	136.785	-0.00298782	-0.00269037
-151.386	136.785	-0.00298782	-0.00269037
-149.182	136.785	-0.00298782	-0.00269037
-146.978	136.785	-0.00298782	-0.00269037
-144.774	136.785	-0.00298782	-0.00269037
-142.57	136.785	-0.00298782	-0.00269037
-140.366	136.785	-0.00298782	-0.00269037
-138.162	136.785	-0.00298782	-0.00269037
-135.958	136.785	-0.00298782	-0.00269037
-133.754	136.785	-0.00279013	-0.00297861
-131.55	136.785	-0.00117051	-0.00284185
-129.346	136.785	-0.000454239	-0.00300767
-127.142	136.785	-0.000452453	-0.00376772
-124.938	136.785	-0.000765643	-0.00510183
-122.734	136.785	-0.00130558	-0.00615786
-120.53	136.785	-0.00164745	-0.00538063
-118.326	136.785	-0.00139943	-0.00230148
-116.122	136.785	-0.00191586	0.00160183
-113.918	136.785	-0.00358747	0.00242577
-111.714	136.785	-0.00648746	0.00370513
-109.51	136.785	-0.00647564	0.00289943
-107.306	136.785	-0.00723099	0.00110312
-105.102	136.785	-0.00817213	-0.000792409
-102.898	136.785	-0.00858406	-0.00168867
-100.694	136.785	-0.00776377	-0.001373
-98.4905	136.785	-0.00617328	0.00167591
-96.2865	136.785	-0.00415957	0.00173073
-94.0825	136.785	-0.0018017	3.85037e-005
-91.8786	136.785	0.00105054	-0.0025608
-89.6746	136.785	0.00386336	-0.00564194
-87.4706	136.785	0.00373429	-0.00554759
-85.2666	136.785	0.00350361	-0.00538436
-83.0626	136.785	0.00293993	-0.00497628
-80.8586	136.785	0.00194706	-0.00428558
-78.6546	136.785	-0.0014838	-0.00290177
-76.4507	136.785	-0.00750819	0.000146969
-74.2467	136.785	-0.010607	0.00024527
-72.0427	136.785	-0.00990944	0.000218684
-69.8387	136.785	-0.00954213	0.000197012
-67.6347	136.785	-0.00837662	3.38425e-006
-65.4307	136.785	-0.00308505	-0.000126859
-63.2268	136.785	0.00588807	0.00010378
-61.0228	136.785	0.00569081	7.03525e-006
-58.8188	136.785	0.00536689	-0.000128408
-56.6148	136.785	0.00494955	-0.000329399
-54.4108	136.785	0.00428588	-0.000644939
-52.2068	136.785	0.00352416	-0.000939395
-50.0029	136.785	0.00316909	-0.00213378
-47.7989	136.785	0.00260841	-0.00203465
-45.5949	136.785	0.00185156	-0.00212412
-43.3909	136.785	0.00380991	-0.00243071
-41.1869	136.785	0.00259431	-0.00246061
-38.9829	136.785	0.00124619	-0.00252898
-36.7789	136.785	-0.000879221	-0.00264992
-34.575	136.785	-0.00303624	-0.00281794
-32.371	136.785	-0.00519264	-0.00314704
-30.167	136.785	-0.00623611	-0.00320305
-27.963	136.785	-0.00704703	-0.00324733
-25.759	136.785	-0.00842244	-0.00333432
-23.555	136.785	-0.00916941	-0.00340236
-21.3511	136.785	-0.00938677	-0.00343626
-19.1471	136.785	-0.00920734	-0.0034301
-16.9431	136.785	-0.00877714	-0.00338671
-14.7391	136.785	-0.00820952	-0.00331596
-12.5351	136.785	-0.00763311	-0.00321267
-10.3311	136.785	-0.00709139	-0.00306895
-8.12716	136.785	-0.00662956	-0.00289516
-5.92317	136.785	-0.00626807	-0.00270206
-3.71919	136.785	-0.00599961	-0.00249564
-1.51521	136.785	-0.00580321	-0.00228206
0.688777	136.785	-0.00564998	-0.00207837
2.89276	136.785	-0.00551391	-0.00191162
5.09675	136.785	-0.00538911	-0.00180666
7.30073	136.785	-0.00527842	-0.00176666
9.50471	136.785	-0.00517787	-0.00179217
11.7087	136.785	-0.00508595	-0.00189166
13.9127	136.785	-0.00499296	-0.00207828
16.1167	136.785	-0.00490022	-0.00235282
18.3207	136.785	-0.00483596	-0.00269334
20.5246	136.785	-0.00481294	-0.00305908
22.7286	136.785	-0.00487509	-0.00340777
24.9326	136.785	-0.0050954	-0.00367804
27.1366	136.785	-0.0055858	-0.00377237
29.3406	136.785	-0.0064295	-0.00359934
31.5446	136.785	-0.00691353	-0.00345942
33.7485	136.785	-0.00752883	-0.00320953
35.9525	136.785	-0.00822659	-0.00215083
38.1565	136.785	-0.00902179	-0.00152184
40.3605	136.785	-0.009915	-0.000742677
42.5645	136.785	-0.0104141	-0.000267403
44.7685	136.785	-0.0109569	0.000281445
46.9724	136.785	-0.0020989	-0.00172951
49.1764	136.785	-0.000619106	-0.00152017
51.3804	136.785	0.000461981	-0.00147145
53.5844	136.785	0.00125676	-0.0011185
55.7884	136.785	0.00155521	4.95578e-005
57.9924	136.785	0.00212996	0.000293512
60.1963	136.785	0.00300136	0.00055212
62.4003	136.785	-0.000117568	1.09875e-005
64.6043	136.785	5.66266e-005	7.82027e-005
66.8083	136.785	-0.0015367	-0.000425643
69.0123	136.785	-0.00136269	-0.000371143
71.2163	136.785	-0.00173335	-0.000429507
73.4202	136.785	-0.00156568	2.58792e-005
75.6242	136.785	-0.000859169	-0.00094142
77.8282	136.785	-0.000466487	-0.00069599
80.0322	136.785	-3.39396e-005	-9.85748e-005
82.2362	136.785	0.000319945	-0.00477269
84.4402	136.785	0.00136493	-0.00778107
86.6442	136.785	0.00185707	-0.00825671
88.8481	136.785	0.00240156	-0.00857452
91.0521	136.785	0.000244257	-0.000413491
93.2561	136.785	-0.000647883	0.00579302
95.4601	136.785	-0.000630192	0.00694713
97.6641	136.785	-0.00139409	0.00753739
99.8681	136.785	-0.00211314	0.00640755
102.072	136.785	-0.00264224	0.00503557
104.276	136.785	-0.00322933	0.0029938
106.48	136.785	-0.0041023	-0.00370235
108.684	136.785	-0.00428646	-0.00480805
110.888	136.785	-0.00517544	-0.00701879
113.092	136.785	-0.00603814	-0.00819707
115.296	136.785	-0.00684424	-0.00977148
117.5	136.785	-0.00667108	-0.0101708
119.704	136.785	-0.00683742	-0.0113662
121.908	136.785	-0.00510207	-0.00872534
124.112	136.785	-0.00227334	-0.00435495
126.316	136.785	0.00021499	-0.00113915
128.52	136.785	-0.00176973	-0.00368802
130.724	136.785	-0.00489407	-0.008507
132.928	136.785	-0.00486192	-0.0063907
135.132	136.785	-0.003369	-0.00170491
137.336	136.785	-0.00234776	0.00349912
139.54	136.785	-0.00234776	0.00349912
141.744	136.785	-0.00234776	0.00349912
143.948	136.785	-0.00234776	0.00349912
146.152	136.785	-0.00234776	0.00349912
148.356	136.785	-0.00234776	0.00349912
150.56	136.785	-0.00234776	0.00349912
152.764	136.785	-0.00234776	0.00349912
154.968	136.785	-0.00234776	0.00349912
157.172	136.785	-0.00234776	0.00349912
159.376	136.785	-0.00234776	0.00349912
