#DaVis 8.4.0 2D-vector 12 171 171 "" "mm" "" "mm" "velocity" "m/s"
-115.946	-118.011	7.66307e-005	1.46022e-005
-114.573	-118.011	7.00726e-005	-0.000182023
-113.2	-118.011	0.000148882	-0.000558681
-111.826	-118.011	4.71272e-005	-0.00113766
-110.453	-118.011	0.000149062	-0.00121498
-109.079	-118.011	0.000333606	-0.00126203
-107.706	-118.011	0.000374872	-0.00110406
-106.333	-118.011	0.000190904	-0.000605471
-104.959	-118.011	7.3498e-005	-0.000451469
-103.586	-118.011	3.26467e-005	-0.000359577
-102.212	-118.011	9.03207e-005	-0.000641711
-100.839	-118.011	0.000114009	-0.000537253
-99.4657	-118.011	9.3472e-005	-0.000729095
-98.0923	-118.011	2.63542e-005	-0.000525436
-96.7189	-118.011	0.00010233	-0.000561888
-95.3455	-118.011	0.000214307	-0.000346571
-93.9721	-118.011	0.000215798	-0.000190728
-92.5987	-118.011	0.000207089	-9.47343e-005
-91.2253	-118.011	0.00018317	-4.10821e-005
-89.8519	-118.011	0.000221319	6.22543e-005
-88.4785	-118.011	0.000193504	8.10938e-005
-87.1052	-118.011	0.00015869	3.28794e-005
-85.7318	-118.011	0.000125654	-6.47669e-005
-84.3584	-118.011	0.000124199	-0.000214339
-82.985	-118.011	0.000160056	-0.000436946
-81.6116	-118.011	0.000218882	-0.000650211
-80.2382	-118.011	0.000204248	-0.0005145
-78.8648	-118.011	0.00019179	-0.000430697
-77.4914	-118.011	0.000214117	-0.000403854
-76.1181	-118.011	0.000248255	-0.000341022
-74.7447	-118.011	0.000293598	-0.000273953
-73.3713	-118.011	0.000231381	-0.000212285
-71.9979	-118.011	0.000191411	-0.000178169
-70.6245	-118.011	0.000219792	-0.000218181
-69.2511	-118.011	0.000262199	-0.000226596
-67.8777	-118.011	0.0002258	-0.000185556
-66.5043	-118.011	0.000264237	-0.000190284
-65.131	-118.011	0.000358182	-0.000244811
-63.7576	-118.011	0.000314922	-0.000225403
-62.3842	-118.011	0.000350694	-0.000260803
-61.0108	-118.011	0.000303275	-0.000237459
-59.6374	-118.011	0.000278582	-0.00016301
-58.264	-118.011	0.000238179	-0.000146942
-56.8906	-118.011	0.000187747	-9.71344e-005
-55.5172	-118.011	0.000141561	-9.74375e-005
-54.1438	-118.011	0.00013181	-8.91172e-005
-52.7705	-118.011	-0.000499131	0.0010646
-51.3971	-118.011	-0.000455487	0.00101206
-50.0237	-118.011	-0.000418268	0.000994904
-48.6503	-118.011	-0.000383964	0.000950613
-47.2769	-118.011	-0.000379013	0.000917488
-45.9035	-118.011	-0.000287044	0.000748053
-44.5301	-118.011	-0.000201564	0.00058775
-43.1567	-118.011	-9.48754e-005	0.000419162
-41.7834	-118.011	1.64141e-005	0.000240389
-40.41	-118.011	0.000195908	4.02065e-005
-39.0366	-118.011	0.000369717	-0.000152934
-37.6632	-118.011	0.000536845	-0.000313354
-36.2898	-118.011	0.000710902	-0.000479313
-34.9164	-118.011	0.000828801	-0.000558522
-33.543	-118.011	0.000915516	-0.000583194
-32.1696	-118.011	0.000956637	-0.000579079
-30.7963	-118.011	0.000941234	-0.000545319
-29.4229	-118.011	0.000926523	-0.000504396
-28.0495	-118.011	0.000805946	-0.00040082
-26.6761	-118.011	0.000645249	-0.000305464
-25.3027	-118.011	0.000495966	-0.000244641
-23.9293	-118.011	0.000385151	-0.000210531
-22.5559	-118.011	0.000308336	-0.000157661
-21.1825	-118.011	0.000242162	-0.000119473
-19.8091	-118.011	0.000193695	-8.85428e-005
-18.4358	-118.011	0.000133731	-6.12013e-005
-17.0624	-118.011	0.000128	-5.06809e-005
-15.689	-118.011	0.000145771	-5.00653e-005
-14.3156	-118.011	0.000176287	-5.50354e-005
-12.9422	-118.011	0.000205931	-5.63384e-005
-11.5688	-118.011	0.000194129	-4.25583e-005
-10.1954	-118.011	0.000167732	-2.02706e-005
-8.82204	-118.011	0.00012865	4.68483e-006
-7.44866	-118.011	8.93611e-005	2.30586e-005
-6.07527	-118.011	5.98486e-005	2.66694e-005
-4.70188	-118.011	4.3798e-005	1.32679e-005
-3.32849	-118.011	3.81462e-005	-1.15304e-005
-1.9551	-118.011	3.62928e-005	-3.73331e-005
-0.581715	-118.011	3.11573e-005	-5.52942e-005
0.791673	-118.011	1.7566e-005	-6.27025e-005
2.16506	-118.011	-6.27222e-006	-6.24622e-005
3.53845	-118.011	-3.78684e-005	-5.86753e-005
4.91184	-118.011	-7.1102e-005	-5.2799e-005
6.28522	-118.011	-9.89382e-005	-4.37253e-005
7.65861	-118.011	-0.000116784	-3.0955e-005
9.032	-118.011	-0.000124086	-1.74633e-005
10.4054	-118.011	-0.000122267	-8.22049e-006
11.7788	-118.011	-0.000112804	-6.61271e-006
13.1522	-118.011	-9.06682e-005	-1.02463e-005
14.5256	-118.011	-9.42351e-005	-1.63821e-005
15.8989	-118.011	-9.326e-005	-2.01172e-005
17.2723	-118.011	-6.56921e-005	-1.6775e-005
18.6457	-118.011	-7.37804e-006	3.28417e-006
20.0191	-118.011	5.43551e-005	3.37666e-005
21.3925	-118.011	0.000117875	5.31543e-005
22.7659	-118.011	0.00017613	6.49404e-005
24.1393	-118.011	0.000232095	8.92378e-005
25.5127	-118.011	0.000280736	0.000100228
26.886	-118.011	0.00036556	0.000119345
28.2594	-118.011	0.000489277	0.000151907
29.6328	-118.011	0.000665579	0.000210345
31.0062	-118.011	0.000904796	0.000292382
32.3796	-118.011	0.00115308	0.000379187
33.753	-118.011	0.00141669	0.000480602
35.1264	-118.011	0.0017099	0.000601685
36.4998	-118.011	0.00202086	0.000721607
37.8731	-118.011	0.00236147	0.000861603
39.2465	-118.011	0.00271954	0.00101717
40.6199	-118.011	0.00311509	0.00119558
41.9933	-118.011	0.00354441	0.00140376
43.3667	-118.011	0.00394924	0.00163154
44.7401	-118.011	0.00437023	0.00188145
46.1135	-118.011	0.00479244	0.00215437
47.4869	-118.011	0.00522425	0.00243829
48.8603	-118.011	0.00557621	0.00272452
50.2336	-118.011	0.00595359	0.00301047
51.607	-118.011	0.00631237	0.00328685
52.9804	-118.011	0.000176172	4.96693e-005
54.3538	-118.011	0.000206262	5.95729e-005
55.7272	-118.011	0.000148029	2.17822e-005
57.1006	-118.011	0.00017227	2.77946e-005
58.474	-118.011	0.000149949	1.40287e-005
59.8474	-118.011	0.000170887	1.57467e-005
61.2207	-118.011	0.000149881	2.47148e-005
62.5941	-118.011	0.000163722	3.12492e-005
63.9675	-118.011	0.000118387	5.38714e-005
65.3409	-118.011	8.30261e-005	9.02441e-005
66.7143	-118.011	7.84337e-005	0.000116931
68.0877	-118.011	6.5896e-005	0.000120318
69.4611	-118.011	7.04303e-005	0.000174086
70.8345	-118.011	7.33064e-005	0.000218513
72.2078	-118.011	9.22198e-005	0.000224534
73.5812	-118.011	0.00014898	0.000249482
74.9546	-118.011	0.000188665	0.000294083
76.328	-118.011	0.000263602	0.000244934
77.7014	-118.011	0.000294804	0.000202848
79.0748	-118.011	0.000307881	0.000162248
80.4482	-118.011	0.00033005	0.000132888
81.8216	-118.011	0.000369465	0.000117914
83.195	-118.011	0.000586261	0.000240211
84.5683	-118.011	0.000772527	0.000352159
85.9417	-118.011	0.000795337	0.000432203
87.3151	-118.011	0.000741426	0.000479252
88.6885	-118.011	0.000619945	0.000482947
90.0619	-118.011	0.000154485	0.000188075
91.4353	-118.011	4.9527e-005	0.000159289
92.8087	-118.011	-1.08125e-005	0.000123786
94.1821	-118.011	4.84122e-005	0.000144286
95.5554	-118.011	0.000264971	0.000272522
96.9288	-118.011	0.00046228	0.000367096
98.3022	-118.011	0.000764009	0.000669567
99.6756	-118.011	0.00113451	0.00105877
101.049	-118.011	0.00124411	0.00108938
102.422	-118.011	0.00153773	0.00131777
103.796	-118.011	0.00133847	0.000869703
105.169	-118.011	0.00145588	0.000632778
106.543	-118.011	0.000825476	0.000153637
107.916	-118.011	0.000110504	-9.57365e-007
109.289	-118.011	-0.000353392	7.35697e-005
110.663	-118.011	-0.000459385	0.000319829
112.036	-118.011	-0.000132623	0.000607716
113.409	-118.011	0.000489661	0.000915287
114.783	-118.011	0.000494621	0.000956001
116.156	-118.011	0.000419671	0.000670177
117.53	-118.011	0.000150763	0.000361711
-115.946	-116.638	0.000160747	-3.86718e-005
-114.573	-116.638	0.000153213	-0.00022314
-113.2	-116.638	0.000226061	-0.000577507
-111.826	-116.638	0.000128507	-0.00112321
-110.453	-116.638	0.000223866	-0.00119565
-109.079	-116.638	0.000397127	-0.00123955
-107.706	-116.638	0.000435149	-0.00109001
-106.333	-116.638	0.000260538	-0.00061896
-104.959	-116.638	0.000148629	-0.000473037
-103.586	-116.638	0.000110016	-0.00038599
-102.212	-116.638	0.000163219	-0.000651637
